0.057,0.004246,0.029297,24.226156,24.852312
0.058,0.004246,0.029297,24.207775,24.870764
0.059,0.005307,0.029297,24.207775,24.870764
0.059,0.003184,0.036621,24.207775,24.870764
0.06,0.003184,0.029297,24.226156,24.870764
0.061,0.004246,0.036621,24.171019,24.852312
0.061,0.003184,0.036621,24.189396,24.852312
0.062,0.003184,0.029297,24.226156,24.870764
0.063,0.003184,0.029297,24.226156,24.870764
0.063,0.003184,0.029297,24.189396,24.833858
0.064,0.003184,0.029297,24.189396,24.870764
0.065,0.004246,0.021973,24.207775,24.870764
0.065,0.004246,0.036621,24.189396,24.852312
0.066,0.002123,0.029297,24.207775,24.833858
0.067,0.001061,0.021973,24.207775,24.852312
0.067,0.003184,0.021973,24.189396,24.870764
0.068,0.003184,0.036621,24.207775,24.833858
0.069,0.002123,0.036621,24.189396,24.870764
0.069,0.003184,0.021973,24.207775,24.852312
0.07,0.004246,0.014648,24.207775,24.870764
0.071,0.003184,0.029297,24.207775,24.815411
0.071,0.003184,0.029297,24.171019,24.833858
0.072,0.003184,0.036621,24.207775,24.852312
0.072,0.005307,0.043945,24.226156,24.870764
0.073,0.003184,0.029297,24.207775,24.833858
0.074,0.003184,0.007324,24.226156,24.852312
0.074,0.002123,0.029297,24.226156,24.870764
0.075,0.002123,0.036621,24.207775,24.852312
0.076,0.003184,0.029297,24.226156,24.833858
0.076,0.003184,0.021973,24.226156,24.852312
0.077,0.003184,0.029297,24.207775,24.833858
0.078,0.004246,0.036621,24.207775,24.870764
0.078,0.004246,0.036621,24.207775,24.852312
0.079,0.003184,0.029297,24.207775,24.870764
0.08,0.004246,0.029297,24.226156,24.852312
0.08,0.003184,0.029297,24.207775,24.852312
0.081,0.004246,0.036621,24.207775,24.852312
0.082,0.003184,0.029297,24.207775,24.852312
0.082,0.004246,0.029297,24.189396,24.852312
0.083,0.003184,0.029297,24.189396,24.852312
0.084,0.003184,0.036621,24.207775,24.870764
0.084,0.003184,0.036621,24.189396,24.833858
0.085,0.004246,0.029297,24.226156,24.870764
0.086,0.004246,0.036621,24.226156,24.833858
0.086,0.005307,0.029297,24.207775,24.852312
0.087,0.003184,0.021973,24.226156,24.852312
0.088,0.004246,0.036621,24.207775,24.833858
0.088,0.003184,0.036621,24.226156,24.852312
0.089,0.004246,0.029297,24.207775,24.852312
0.09,0.003184,0.029297,24.207775,24.833858
0.09,0.002123,0.029297,24.189396,24.852312
0.091,0.003184,0.029297,24.226156,24.833858
0.091,0.002123,0.021973,24.189396,24.833858
0.092,0.002123,0.029297,24.189396,24.870764
0.093,0.004246,0.029297,24.189396,24.833858
0.093,0.002123,0.036621,24.207775,24.870764
0.094,0.003184,0.036621,24.189396,24.833858
0.095,0.003184,0.029297,24.189396,24.833858
0.095,0.004246,0.029297,24.226156,24.852312
0.096,0.004246,0.021973,24.207775,24.870764
0.097,0.003184,0.029297,24.207775,24.870764
0.097,0.004246,0.029297,24.226156,24.852312
0.098,0.002123,0.029297,24.189396,24.870764
0.099,0.003184,0.036621,24.226156,24.870764
0.099,0.003184,0.021973,24.207775,24.833858
0.1,0.002123,0.036621,24.207775,24.870764
0.101,0.003184,0.036621,24.226156,24.852312
0.101,0.002123,0.029297,24.226156,24.852312
0.102,0.003184,0.036621,24.207775,24.870764
0.102,0.003184,0.021973,24.226156,24.870764
0.103,0.003184,0.036621,24.189396,24.889219
0.104,0.004246,0.036621,24.189396,24.852312
0.104,0.003184,0.021973,24.207775,24.852312
0.105,0.002123,0.021973,24.207775,24.833858
0.106,0.003184,0.021973,24.226156,24.870764
0.106,0.003184,0.029297,24.244537,24.852312
0.107,0.003184,0.036621,24.226156,24.833858
0.108,0.002123,0.029297,24.244537,24.852312
0.108,0.002123,0.029297,24.226156,24.870764
0.109,0.003184,0.029297,24.171019,24.852312
0.109,0.004246,0.029297,24.207775,24.815411
0.11,0.002123,0.029297,24.189396,24.815411
0.111,0.003184,0.029297,24.207775,24.852312
0.112,0.002123,0.029297,24.207775,24.852312
0.112,0.003184,0.036621,24.189396,24.852312
0.113,0.003184,0.036621,24.207775,24.852312
0.113,0.002123,0.036621,24.207775,24.833858
0.114,0.003184,0.021973,24.207775,24.870764
0.115,0.002123,0.029297,24.226156,24.889219
0.115,0.004246,0.036621,24.226156,24.870764
0.116,0.004246,0.029297,24.189396,24.889219
0.117,0.003184,0.029297,24.226156,24.889219
0.117,0.004246,0.029297,24.207775,24.852312
0.118,0.003184,0.029297,24.226156,24.852312
0.119,0.002123,0.029297,24.226156,24.833858
0.12,0.002123,0.029297,24.207775,24.870764
0.12,0.003184,0.029297,24.171019,24.870764
0.121,0.003184,0.036621,24.207775,24.870764
0.122,0.004246,0.029297,24.226156,24.870764
0.122,0.004246,0.036621,24.189396,24.870764
0.123,0.005307,0.021973,24.189396,24.870764
0.124,0.003184,0.021973,24.189396,24.852312
0.124,0.003184,0.014648,24.226156,24.870764
0.125,0.003184,0.043945,24.226156,24.852312
0.126,0.004246,0.029297,24.207775,24.852312
0.126,0.004246,0.029297,24.189396,24.852312
0.127,0.003184,0.021973,24.207775,24.852312
0.128,0.003184,0.036621,24.226156,24.852312
0.128,0.003184,0.036621,24.226156,24.852312
0.129,0.002123,0.036621,24.207775,24.870764
0.13,0.004246,0.036621,24.207775,24.870764
0.13,0.002123,0.036621,24.207775,24.870764
0.131,0.002123,0.029297,24.189396,24.870764
0.131,0.004246,0.029297,24.207775,24.852312
0.132,0.004246,0.029297,24.226156,24.852312
0.133,0.003184,0.036621,24.189396,24.852312
0.133,0.003184,0.029297,24.207775,24.870764
0.134,0.004246,0.021973,24.207775,24.833858
0.135,0.001061,0.029297,24.207775,24.833858
0.135,0.003184,0.029297,24.226156,24.852312
0.136,0.005307,0.021973,24.226156,24.870764
0.136,0.003184,0.029297,24.171019,24.833858
0.137,0.003184,0.021973,24.207775,24.852312
0.138,0.006369,0.029297,24.189396,24.870764
0.138,0.003184,0.029297,24.207775,24.889219
0.139,0.002123,0.029297,24.171019,24.852312
0.14,0.003184,0.029297,24.207775,24.833858
0.14,0.002123,0.029297,24.226156,24.833858
0.141,0.004246,0.036621,24.207775,24.852312
0.142,0.003184,0.029297,24.207775,24.870764
0.142,0.002123,0.036621,24.207775,24.833858
0.143,0.003184,0.036621,24.226156,24.833858
0.144,0.003184,0.029297,24.189396,24.833858
0.144,0.003184,0.029297,24.189396,24.870764
0.145,0.004246,0.029297,24.207775,24.852312
0.145,0.004246,0.036621,24.226156,24.852312
0.146,0.003184,0.043945,24.189396,24.870764
0.147,0.002123,0.029297,24.207775,24.870764
0.147,0.003184,0.036621,24.189396,24.852312
0.148,0.002123,0.029297,24.207775,24.833858
0.149,0.002123,0.036621,24.207775,24.870764
0.149,0.004246,0.029297,24.226156,24.870764
0.15,0.003184,0.043945,24.226156,24.852312
0.151,0.004246,0.021973,24.207775,24.833858
0.151,0.002123,0.021973,24.207775,24.870764
0.152,0.002123,0.029297,24.207775,24.852312
0.152,0.003184,0.021973,24.189396,24.852312
0.153,0.004246,0.029297,24.189396,24.833858
0.154,0.003184,0.036621,24.226156,24.889219
0.154,0.001061,0.021973,24.207775,24.852312
0.155,0.002123,0.036621,24.226156,24.870764
0.156,0.004246,0.029297,24.207775,24.870764
0.156,0.003184,0.021973,24.171019,24.870764
0.157,0.003184,0.029297,24.207775,24.870764
0.158,0.003184,0.029297,24.244537,24.870764
0.158,0.003184,0.029297,24.207775,24.852312
0.159,0.004246,0.021973,24.207775,24.852312
0.159,0.003184,0.021973,24.207775,24.833858
0.16,0.005307,0.029297,24.207775,24.889219
0.161,0.003184,0.036621,24.207775,24.852312
0.161,0.003184,0.036621,24.226156,24.852312
0.162,0.004246,0.029297,24.226156,24.889219
0.163,0.004246,0.014648,24.189396,24.870764
0.163,0.003184,0.043945,24.226156,24.870764
0.164,0.002123,0.029297,24.189396,24.852312
0.164,0.004246,0.029297,24.207775,24.870764
0.165,0.003184,0.029297,24.207775,24.852312
0.166,0.003184,0.029297,24.226156,24.833858
0.166,0.004246,0.021973,24.226156,24.852312
0.167,0.003184,0.029297,24.207775,24.815411
0.168,0.004246,0.021973,24.207775,24.833858
0.168,0.002123,0.029297,24.207775,24.870764
0.169,0.005307,0.036621,24.207775,24.889219
0.169,0.003184,0.029297,24.207775,24.870764
0.17,0.005307,0.036621,24.189396,24.889219
0.171,0.003184,0.036621,24.189396,24.852312
0.171,0.002123,0.029297,24.226156,24.870764
0.172,0.002123,0.029297,24.226156,24.852312
0.173,0.003184,0.029297,24.207775,24.870764
0.173,0.003184,0.029297,24.189396,24.852312
0.174,0.004246,0.029297,24.207775,24.833858
0.175,0.004246,0.029297,24.189396,24.852312
0.176,0.004246,0.036621,24.189396,24.889219
0.176,0.003184,0.021973,24.244537,24.852312
0.177,0.003184,0.014648,24.207775,24.833858
0.177,0.005307,0.029297,24.207775,24.852312
0.178,0.002123,0.029297,24.207775,24.870764
0.179,0.003184,0.036621,24.207775,24.870764
0.179,0.004246,0.029297,24.226156,24.852312
0.18,0.003184,0.036621,24.189396,24.852312
0.181,0.004246,0.029297,24.189396,24.870764
0.181,0.003184,0.029297,24.207775,24.870764
0.182,0.003184,0.029297,24.189396,24.870764
0.183,0.003184,0.036621,24.189396,24.852312
0.183,0.003184,0.036621,24.207775,24.852312
0.184,0.002123,0.029297,24.207775,24.870764
0.184,0.003184,0.029297,24.207775,24.870764
0.185,0.002123,0.021973,24.207775,24.852312
0.186,0.002123,0.029297,24.171019,24.833858
0.186,0.002123,0.029297,24.226156,24.889219
0.187,0.003184,0.029297,24.226156,24.870764
0.188,0.003184,0.036621,24.207775,24.870764
0.188,0.003184,0.029297,24.171019,24.852312
0.189,0.002123,0.029297,24.207775,24.852312
0.189,0.004246,0.029297,24.226156,24.852312
0.19,0.003184,0.029297,24.244537,24.870764
0.191,0.003184,0.036621,24.207775,24.870764
0.191,0.004246,0.036621,24.207775,24.889219
0.192,0.004246,0.029297,24.207775,24.870764
0.193,0.003184,0.029297,24.189396,24.870764
0.193,0.005307,0.029297,24.189396,24.852312
0.194,0.004246,0.029297,24.226156,24.870764
0.195,0.003184,0.029297,24.207775,24.870764
0.195,0.004246,0.029297,24.189396,24.870764
0.196,0.002123,0.029297,24.189396,24.852312
0.197,0.004246,0.021973,24.189396,24.852312
0.197,0.003184,0.036621,24.244537,24.833858
0.198,0.003184,0.036621,24.207775,24.852312
0.198,0.004246,0.021973,24.207775,24.852312
0.199,0.005307,0.043945,24.226156,24.870764
0.2,0.003184,0.036621,24.189396,24.852312
0.2,0.004246,0.029297,24.189396,24.870764
0.201,0.003184,0.036621,24.226156,24.870764
0.202,0.002123,0.029297,24.207775,24.852312
0.202,0.004246,0.029297,24.189396,24.870764
0.203,0.004246,0.036621,24.226156,24.852312
0.204,0.002123,0.029297,24.189396,24.870764
0.205,0.003184,0.029297,24.189396,24.870764
0.205,0.003184,0.036621,24.226156,24.870764
0.206,0.003184,0.021973,24.207775,24.852312
0.206,0.004246,0.036621,24.226156,24.852312
0.207,0.003184,0.029297,24.189396,24.852312
0.208,0.003184,0.036621,24.189396,24.870764
0.208,0.003184,0.036621,24.207775,24.870764
0.209,0.003184,0.029297,24.207775,24.833858
0.21,0.004246,0.036621,24.207775,24.870764
0.21,0.004246,0.036621,24.189396,24.852312
0.211,0.004246,0.021973,24.189396,24.889219
0.212,0.003184,0.043945,24.207775,24.852312
0.218,0.003184,0.029297,24.189396,24.870764
0.228,0.004246,0.029297,24.226156,24.870764
0.238,0.004246,0.036621,24.226156,24.852312
0.248,0.003184,0.029297,24.207775,24.852312
0.258,0.003184,0.029297,24.189396,24.852312
0.268,0.004246,0.036621,24.207775,24.852312
0.278,0.002123,0.014648,24.226156,24.870764
0.288,0.003184,0.036621,24.207775,24.852312
0.298,0.002123,0.029297,24.226156,24.833858
0.308,0.002123,0.036621,24.189396,24.889219
0.318,0.003184,0.014648,24.189396,24.852312
0.329,0.004246,0.021973,24.207775,24.833858
0.339,0.003184,0.036621,24.189396,24.870764
0.349,0.002123,0.021973,24.207775,24.852312
0.359,0.003184,0.029297,24.207775,24.889219
0.369,0.003184,0.021973,24.189396,24.852312
0.379,0.004246,0.043945,24.207775,24.870764
0.389,0.003184,0.036621,24.207775,24.852312
0.399,0.003184,0.036621,24.207775,24.815411
0.409,0.005307,0.036621,24.207775,24.852312
0.419,0.004246,0.043945,24.189396,24.852312
0.429,0.002123,0.029297,24.189396,24.889219
0.439,0.003184,0.029297,24.189396,24.889219
0.449,0.002123,0.029297,24.207775,24.870764
0.459,0.004246,0.036621,24.207775,24.852312
0.469,0.004246,0.029297,24.207775,24.852312
0.479,0.003184,0.029297,24.226156,24.870764
0.489,0.002123,0.029297,24.189396,24.852312
0.499,0.004246,0.021973,24.207775,24.870764
0.509,0.004246,0.029297,24.207775,24.870764
0.519,0.004246,0.029297,24.189396,24.852312
0.529,0.002123,0.029297,24.226156,24.852312
0.539,0.003184,0.029297,24.207775,24.870764
0.549,0.004246,0.029297,24.207775,24.870764
0.559,0.002123,0.029297,24.189396,24.852312
0.569,0.003184,0.036621,24.207775,24.870764
0.579,0.004246,0.036621,24.226156,24.870764
0.589,0.003184,0.029297,24.207775,24.852312
0.599,0.003184,0.051270,24.226156,24.870764
0.609,0.002123,0.029297,24.226156,24.870764
0.619,0.001061,0.029297,24.207775,24.870764
0.629,0.004246,0.029297,24.189396,24.852312
0.639,0.003184,0.029297,24.189396,24.870764
0.649,0.004246,0.029297,24.207775,24.870764
0.659,0.004246,0.021973,24.207775,24.870764
0.669,0.002123,0.036621,24.189396,24.889219
0.68,0.002123,0.029297,24.189396,24.852312
0.69,0.004246,0.021973,24.207775,24.852312
0.7,0.003184,0.043945,24.189396,24.870764
0.71,0.004246,0.036621,24.207775,24.870764
0.72,0.002123,0.029297,24.226156,24.833858
0.73,0.002123,0.043945,24.226156,24.870764
0.74,0.004246,0.029297,24.207775,24.870764
0.75,0.003184,0.029297,24.207775,24.870764
0.76,0.004246,0.029297,24.207775,24.870764
0.77,0.003184,0.029297,24.207775,24.889219
0.78,0.004246,0.036621,24.207775,24.870764
0.79,0.003184,0.036621,24.244537,24.833858
0.8,0.003184,0.029297,24.226156,24.870764
0.81,0.002123,0.029297,24.226156,24.870764
0.82,0.002123,0.029297,24.207775,24.852312
0.83,0.003184,0.029297,24.226156,24.907679
0.84,0.002123,0.014648,24.207775,24.870764
0.85,0.004246,0.014648,24.207775,24.870764
0.86,0.004246,0.029297,24.189396,24.852312
0.87,0.002123,0.029297,24.226156,24.852312
0.88,0.004246,0.036621,24.207775,24.852312
0.89,0.002123,0.036621,24.207775,24.870764
0.9,0.003184,0.036621,24.189396,24.852312
0.91,0.005307,0.043945,24.244537,24.852312
0.92,0.003184,0.029297,24.207775,24.870764
0.93,0.003184,0.029297,24.189396,24.870764
0.94,0.002123,0.036621,24.207775,24.852312
0.95,0.002123,0.029297,24.189396,24.852312
0.96,0.004246,0.043945,24.226156,24.852312
0.97,0.003184,0.029297,24.226156,24.870764
0.98,0.003184,0.029297,24.189396,24.852312
0.99,0.002123,0.029297,24.189396,24.870764
1.0,0.002123,0.029297,24.207775,24.833858
1.011,0.003184,0.029297,24.207775,24.870764
1.021,0.002123,0.021973,24.226156,24.852312
1.031,0.003184,0.029297,24.189396,24.870764
1.041,0.003184,0.029297,24.189396,24.852312
1.051,0.003184,0.036621,24.244537,24.870764
1.061,0.003184,0.021973,24.207775,24.852312
1.071,0.003184,0.021973,24.189396,24.889219
1.081,0.003184,0.021973,24.207775,24.870764
1.091,0.003184,0.029297,24.207775,24.870764
1.101,0.004246,0.021973,24.207775,24.889219
1.111,0.003184,0.021973,24.171019,24.870764
1.121,0.004246,0.036621,24.189396,24.870764
1.131,0.004246,0.014648,24.189396,24.852312
1.141,0.003184,0.029297,24.207775,24.870764
1.151,0.004246,0.043945,24.189396,24.852312
1.161,0.004246,0.029297,24.207775,24.833858
1.171,0.002123,0.029297,24.226156,24.852312
1.181,0.003184,0.021973,24.226156,24.833858
1.191,0.003184,0.036621,24.207775,24.870764
1.201,0.001061,0.036621,24.207775,24.852312
1.211,0.002123,0.029297,24.207775,24.889219
1.221,0.002123,0.021973,24.207775,24.833858
1.231,0.004246,0.029297,24.207775,24.852312
1.241,0.003184,0.036621,24.226156,24.870764
1.251,0.003184,0.029297,24.207775,24.889219
1.261,0.004246,0.036621,24.152641,24.852312
1.271,0.004246,0.036621,24.207775,24.870764
1.281,0.003184,0.036621,24.207775,24.852312
1.291,0.003184,0.029297,24.207775,24.870764
1.301,0.002123,0.021973,24.171019,24.870764
1.311,0.003184,0.029297,24.207775,24.852312
1.321,0.004246,0.029297,24.171019,24.870764
1.331,0.003184,0.029297,24.189396,24.870764
1.341,0.002123,0.036621,24.244537,24.870764
1.352,0.003184,0.029297,24.189396,24.889219
1.362,0.002123,0.036621,24.207775,24.833858
1.372,0.003184,0.029297,24.207775,24.870764
1.382,0.004246,0.029297,24.207775,24.870764
1.392,0.002123,0.036621,24.207775,24.852312
1.402,0.003184,0.036621,24.207775,24.852312
1.412,0.003184,0.021973,24.244537,24.852312
1.422,0.002123,0.029297,24.207775,24.815411
1.432,0.004246,0.029297,24.226156,24.870764
1.442,0.003184,0.021973,24.226156,24.852312
1.452,0.004246,0.029297,24.189396,24.870764
1.462,0.004246,0.036621,24.207775,24.870764
1.472,0.002123,0.007324,24.189396,24.833858
1.482,0.005307,0.036621,24.189396,24.870764
1.492,0.004246,0.029297,24.189396,24.870764
1.502,0.004246,0.036621,24.189396,24.833858
1.512,0.003184,0.021973,24.189396,24.833858
1.522,0.003184,0.036621,24.207775,24.852312
1.532,0.002123,0.036621,24.189396,24.852312
1.542,0.003184,0.036621,24.171019,24.852312
1.552,0.004246,0.029297,24.207775,24.833858
1.562,0.003184,0.036621,24.207775,24.870764
1.572,0.003184,0.029297,24.171019,24.870764
1.582,0.004246,0.014648,24.226156,24.870764
1.592,0.003184,0.036621,24.207775,24.833858
1.602,0.004246,0.029297,24.207775,24.852312
1.612,0.003184,0.021973,24.207775,24.833858
1.622,0.004246,0.029297,24.189396,24.852312
1.632,0.002123,0.021973,24.244537,24.833858
1.642,0.003184,0.021973,24.207775,24.833858
1.652,0.003184,0.029297,24.189396,24.852312
1.662,0.004246,0.021973,24.189396,24.870764
1.672,0.004246,0.043945,24.207775,24.852312
1.682,0.002123,0.029297,24.189396,24.833858
1.692,0.003184,0.029297,24.207775,24.889219
1.703,0.003184,0.036621,24.207775,24.852312
1.713,0.003184,0.036621,24.189396,24.852312
1.723,0.004246,0.021973,24.171019,24.870764
1.733,0.004246,0.021973,24.226156,24.852312
1.743,0.002123,0.036621,24.207775,24.833858
1.753,0.004246,0.021973,24.189396,24.852312
1.763,0.003184,0.036621,24.226156,24.889219
1.773,0.003184,0.021973,24.207775,24.870764
1.783,0.004246,0.043945,24.226156,24.870764
1.793,0.003184,0.043945,24.189396,24.852312
1.803,0.004246,0.043945,24.152641,24.852312
1.813,0.003184,0.029297,24.189396,24.852312
1.823,0.003184,0.029297,24.244537,24.870764
1.833,0.003184,0.029297,24.171019,24.870764
1.843,0.003184,0.029297,24.189396,24.852312
1.853,0.003184,0.021973,24.207775,24.870764
1.863,0.003184,0.021973,24.189396,24.870764
1.873,0.002123,0.029297,24.226156,24.870764
1.883,0.004246,0.036621,24.226156,24.870764
1.893,0.003184,0.014648,24.189396,24.833858
1.903,0.003184,0.029297,24.226156,24.833858
1.913,0.002123,0.029297,24.189396,24.852312
1.923,0.004246,0.029297,24.207775,24.870764
1.933,0.003184,0.036621,24.189396,24.833858
1.943,0.003184,0.036621,24.207775,24.852312
1.953,0.004246,0.029297,24.189396,24.852312
1.963,0.004246,0.036621,24.207775,24.852312
1.973,0.003184,0.029297,24.226156,24.852312
1.983,0.005307,0.029297,24.226156,24.852312
1.993,0.002123,0.043945,24.189396,24.852312
2.003,0.003184,0.036621,24.207775,24.833858
2.013,0.004246,0.029297,24.207775,24.815411
2.023,0.005307,0.036621,24.226156,24.852312
2.034,0.003184,0.036621,24.226156,24.852312
2.044,0.005307,0.029297,24.207775,24.833858
2.054,0.003184,0.029297,24.207775,24.852312
2.064,0.004246,0.036621,24.207775,24.833858
2.074,0.003184,0.021973,24.226156,24.870764
2.084,0.005307,0.036621,24.207775,24.870764
2.094,0.003184,0.036621,24.207775,24.852312
2.104,0.002123,0.029297,24.189396,24.833858
2.114,0.002123,0.029297,24.207775,24.852312
2.124,0.004246,0.029297,24.189396,24.870764
2.134,0.004246,0.036621,24.189396,24.852312
2.144,0.002123,0.021973,24.189396,24.870764
2.154,0.003184,0.036621,24.207775,24.852312
2.164,0.004246,0.036621,24.207775,24.833858
2.174,0.003184,0.029297,24.207775,24.852312
2.184,0.004246,0.051270,24.244537,24.870764
2.194,0.003184,0.036621,24.207775,24.833858
2.204,0.003184,0.029297,24.207775,24.870764
2.214,0.003184,0.029297,24.207775,24.870764
2.224,0.002123,0.021973,24.226156,24.870764
2.234,0.003184,0.036621,24.207775,24.852312
2.244,0.002123,0.029297,24.207775,24.852312
2.254,0.003184,0.021973,24.226156,24.833858
2.264,0.002123,0.029297,24.207775,24.870764
2.274,0.003184,0.029297,24.226156,24.889219
2.284,0.003184,0.036621,24.207775,24.852312
2.294,0.004246,0.036621,24.226156,24.852312
2.304,0.003184,0.029297,24.226156,24.852312
2.314,0.003184,0.029297,24.207775,24.870764
2.324,0.003184,0.036621,24.207775,24.852312
2.334,0.003184,0.021973,24.226156,24.870764
2.344,0.003184,0.029297,24.189396,24.870764
2.354,0.003184,0.036621,24.207775,24.852312
2.364,0.004246,0.036621,24.189396,24.852312
2.375,0.001061,0.029297,24.189396,24.852312
2.385,0.003184,0.029297,24.207775,24.870764
2.395,0.002123,0.036621,24.207775,24.870764
2.405,0.004246,0.029297,24.226156,24.852312
2.415,0.003184,0.029297,24.171019,24.852312
2.425,0.004246,0.029297,24.189396,24.815411
2.435,0.003184,0.029297,24.207775,24.870764
2.445,0.002123,0.029297,24.207775,24.852312
2.455,0.003184,0.036621,24.207775,24.852312
2.465,0.005307,0.029297,24.171019,24.870764
2.475,0.003184,0.036621,24.207775,24.852312
2.485,0.003184,0.036621,24.171019,24.852312
2.495,0.002123,0.029297,24.207775,24.833858
2.505,0.003184,0.036621,24.189396,24.852312
2.515,0.002123,0.036621,24.189396,24.852312
2.525,0.002123,0.029297,24.207775,24.833858
2.535,0.003184,0.029297,24.226156,24.870764
2.545,0.004246,0.036621,24.207775,24.852312
2.555,0.004246,0.029297,24.207775,24.889219
2.565,0.004246,0.036621,24.189396,24.852312
2.575,0.003184,0.029297,24.207775,24.870764
2.585,0.005307,0.029297,24.207775,24.833858
2.595,0.004246,0.029297,24.207775,24.852312
2.605,0.001061,0.029297,24.207775,24.870764
2.615,0.004246,0.021973,24.207775,24.833858
2.625,0.003184,0.029297,24.171019,24.889219
2.635,0.004246,0.043945,24.207775,24.852312
2.645,0.003184,0.029297,24.226156,24.870764
2.655,0.003184,0.029297,24.244537,24.852312
2.665,0.001061,0.029297,24.207775,24.852312
2.675,0.004246,0.029297,24.207775,24.852312
2.685,0.003184,0.043945,24.226156,24.833858
2.695,0.005307,0.021973,24.207775,24.852312
2.705,0.004246,0.036621,24.207775,24.833858
2.715,0.003184,0.036621,24.207775,24.852312
2.726,0.002123,0.021973,24.171019,24.852312
2.736,0.004246,0.029297,24.189396,24.870764
2.746,0.002123,0.036621,24.226156,24.870764
2.756,0.004246,0.021973,24.226156,24.852312
2.766,0.004246,0.021973,24.189396,24.852312
2.776,0.003184,0.029297,24.226156,24.852312
2.786,0.003184,0.021973,24.171019,24.870764
2.796,0.005307,0.036621,24.207775,24.870764
